Title,Link,Job Type,Campany,Location
"Packaging Engineer, Egypt & North Africa",https://wuzzuf.net/jobs/p/g/m1PKS4u2yeEz-Packaging-Engineer-Egypt-North-Africa-Reckitt-Benckiser-Cairo-Egypt,Full Time,Reckitt Benckiser -,"Cairo, Egypt "
Industrial Networking Specialist,https://wuzzuf.net/jobs/p/g/mPPqYx9fWqK0-Industrial-Networking-Specialist-aramco-Dhahran-Saudi-Arabia,Full Time,aramco -,"Dhahran, Saudi Arabia "
"Specialist, Quality Assurance",https://wuzzuf.net/jobs/p/g/KMIZWmfUp1Br-Specialist-Quality-Assurance-ADNOC-Group-Dubai-United-Arab-Emirates,Full Time,ADNOC Group -,"Dubai, United Arab Emirates "
"Learning & Development Advisor, Riyadh",https://wuzzuf.net/jobs/p/g/KmkTvX4y3AEP-Learning-Development-Advisor-Riyadh-Clyde-Co-Riyadh-Saudi-Arabia,Full Time,Clyde & Co -,"Riyadh, Saudi Arabia "
Associate,https://wuzzuf.net/jobs/p/g/3sllp9oJHUwe-Associate-AtkinsRéalis-Dubai-United-Arab-Emirates,Full Time,AtkinsRéalis -,"Dubai, United Arab Emirates "
Test Automation Engineer,https://wuzzuf.net/jobs/p/g/k4GiyIdVjCwN-Test-Automation-Engineer-Ericsson-Cairo-Egypt,Full Time,Ericsson -,"Cairo, Egypt "
SaleSales Operation Specialist (6 months contract),https://wuzzuf.net/jobs/p/g/C5prPc8vwTOc-SaleSales-Operation-Specialist-6-months-contract-Ingram-Micro-Dubai-United-Arab-Emirates,Full Time,Ingram Micro -,"Dubai, United Arab Emirates "
Digital Plant Solution Architect,https://wuzzuf.net/jobs/p/g/0sYPlhZSKu4i-Digital-Plant-Solution-Architect-aramco-Dhahran-Saudi-Arabia,Full Time,aramco -,"Dhahran, Saudi Arabia "
Service Delivery Director,https://wuzzuf.net/jobs/p/g/R8AaRsW55Ftq-Service-Delivery-Director-Miral-Experiences-Dubai-United-Arab-Emirates,Full Time,Miral Experiences -,"Dubai, United Arab Emirates "
"Analytics Coordinator, HCV",https://wuzzuf.net/jobs/p/g/Gy0sC0fIc84Y-Analytics-Coordinator-HCV-Uber-Cairo-Egypt,Full Time,Uber -,"Cairo, Egypt "
Technical Trainer - Well Testing,https://wuzzuf.net/jobs/p/g/by8TFgGG5YS4-Technical-Trainer---Well-Testing-Expro-Dubai-United-Arab-Emirates,Full Time,Expro -,"Dubai, United Arab Emirates "
IS/IT Specialist- Nespresso UAE,https://wuzzuf.net/jobs/p/g/NrB8vKS2rQR4-ISIT-Specialist--Nespresso-UAE-Nestlé-Nespresso-SA-Dubai-United-Arab-Emirates,Full Time,Nestlé Nespresso SA -,"Dubai, United Arab Emirates "
Telecommunications Engineer (RF Engineer),https://wuzzuf.net/jobs/p/g/Db6jzHlUIy21-Telecommunications-Engineer-RF-Engineer-NuCorp-Riyadh-Saudi-Arabia,Full Time,NuCorp -,"Riyadh, Saudi Arabia "
QA Engineer,https://wuzzuf.net/jobs/p/g/hGqGsKIXj5EO-QA-Engineer-Sisco-Jobs-Dubai-United-Arab-Emirates,Full Time,Sisco Jobs -,"Dubai, United Arab Emirates "
Cyber Security Specialist,https://wuzzuf.net/jobs/p/g/uIQO9hGqIDC9-Cyber-Security-Specialist-IUK-Kuwait-City-Kuwait,Full Time,IUK -,"Kuwait City, Kuwait "
Web Application Developer,https://wuzzuf.net/jobs/p/g/wcibK8N0dUWq-Web-Application-Developer-IUK-Kuwait-City-Kuwait,Full Time,IUK -,"Kuwait City, Kuwait "
Senior Java Software Technical Lead_VOIS,https://wuzzuf.net/jobs/p/g/0o2Ljl2ktk0K-Senior-Java-Software-Technical-LeadVOIS-VOIS-Cairo-Egypt,Full Time,_VOIS -,"Cairo, Egypt "
Junior Business Controller,https://wuzzuf.net/jobs/p/g/vtd2MInV5LPy-Junior-Business-Controller-Nestlé-Nespresso-SA-Dubai-United-Arab-Emirates,Full Time,Nestlé Nespresso SA -,"Dubai, United Arab Emirates "
Front-End Tech Lead (Angular),https://wuzzuf.net/jobs/p/g/u7OLwYDjA9F4-Front-End-Tech-Lead-Angular-Convertedin-Cairo-Egypt,Full Time,Convertedin -,"Cairo, Egypt "
Senior Quality Assurance Officer,https://wuzzuf.net/jobs/p/g/sPDtnYVvaQtR-Senior-Quality-Assurance-Officer-HealthPlus-Network-of-Specialty-Centers-Dubai-United-Arab-Emirates,Full Time,HealthPlus Network of Specialty Centers -,"Dubai, United Arab Emirates "
ASC- Process Engineer - Solomon Benchmarking,https://wuzzuf.net/jobs/p/g/m4eAs7Y5LAlU-ASC--Process-Engineer---Solomon-Benchmarking-WhiteCrow-Research-Riyadh-Saudi-Arabia,Full Time,WhiteCrow Research -,"Riyadh, Saudi Arabia "
IT Specialist,https://wuzzuf.net/jobs/p/g/HY64DA3eeRka-IT-Specialist-FIVE-Hotels-and-Resorts-Dubai-United-Arab-Emirates,Full Time,FIVE Hotels and Resorts -,"Dubai, United Arab Emirates "
Product Analyst - Fintech,https://wuzzuf.net/jobs/p/g/TPAWRXOPe36C-Product-Analyst---Fintech-M-KOPA-Cairo-Egypt,Full Time,M-KOPA -,"Cairo, Egypt "
Field Engineer,https://wuzzuf.net/jobs/p/g/tnUKe6JsYZnM-Field-Engineer-Tecnimont-Riyadh-Saudi-Arabia,Freelance / Project,Tecnimont -,"Riyadh, Saudi Arabia "
Java Developer,https://wuzzuf.net/jobs/p/g/k9mtNSxrkfJY-Java-Developer-M2-Dubai-United-Arab-Emirates,Full Time,M2 -,"Dubai, United Arab Emirates "
Solution Architect - Cybersecurity,https://wuzzuf.net/jobs/p/g/Oj3nvSGqi48l-Solution-Architect---Cybersecurity-Tech-First-Gulf-Dubai-United-Arab-Emirates,Full Time,Tech First Gulf -,"Dubai, United Arab Emirates "
Integration Engineer,https://wuzzuf.net/jobs/p/g/rvuK5Pa2XUmr-Integration-Engineer-Adyen-Dubai-United-Arab-Emirates,Full Time,Adyen -,"Dubai, United Arab Emirates "
Onshore Technical Administrator,https://wuzzuf.net/jobs/p/g/scxwikW9ZTZv-Onshore-Technical-Administrator-Subsea7-Riyadh-Saudi-Arabia,Full Time,Subsea7 -,"Riyadh, Saudi Arabia "
Business Consultant,https://wuzzuf.net/jobs/p/g/USIJvw2QYvTS-Business-Consultant-Property-Finder-Riyadh-Saudi-Arabia,Full Time,Property Finder -,"Riyadh, Saudi Arabia "
Presales Engineer - Critical Power Systems,https://wuzzuf.net/jobs/p/g/sScMfWdywGom-Presales-Engineer---Critical-Power-Systems-Eaton-Cairo-Egypt,Full Time,Eaton -,"Cairo, Egypt "
Field Service Engineer,https://wuzzuf.net/jobs/p/g/EZlV4nrfvhXr-Field-Service-Engineer-Philips-Riyadh-Saudi-Arabia,Full Time,Philips -,"Riyadh, Saudi Arabia "
Technical Administrator,https://wuzzuf.net/jobs/p/g/iH1WpvvDpMRS-Technical-Administrator-Element-Materials-Technology-Dubai-United-Arab-Emirates,Full Time,Element Materials Technology -,"Dubai, United Arab Emirates "
Reservoir Engineer I,https://wuzzuf.net/jobs/p/g/rDkmE2YQY6sn-Reservoir-Engineer-I-North-Oil-Company-Qatar-Doha-Qatar,Full Time,North Oil Company Qatar -,"Doha, Qatar "
Risk & Compliance Manager,https://wuzzuf.net/jobs/p/g/NTpgoT2SbIXb-Risk-Compliance-Manager-Lifera-Riyadh-Saudi-Arabia,Full Time,Lifera -,"Riyadh, Saudi Arabia "
"Solution Consultant, Doha",https://wuzzuf.net/jobs/p/g/GpMkzJRdbSEO-Solution-Consultant-Doha-Denodo-Riyadh-Saudi-Arabia,Full Time,Denodo -,"Riyadh, Saudi Arabia "
Process Support Engineer,https://wuzzuf.net/jobs/p/g/TBVa4DIG747L-Process-Support-Engineer-Qatar-Chemical-Company-Doha-Qatar,Full Time,Qatar Chemical Company -,"Doha, Qatar "
Helpdesk Executive,https://wuzzuf.net/jobs/p/g/wGZauGH2pS9M-Helpdesk-Executive-Presight-Dubai-United-Arab-Emirates,Full Time,Presight -,"Dubai, United Arab Emirates "
Senior Sales Manager,https://wuzzuf.net/jobs/p/g/ozYihdKvQDRM-Senior-Sales-Manager-GE-Vernova-Riyadh-Saudi-Arabia,Full Time,GE Vernova -,"Riyadh, Saudi Arabia "
Customer Experience Manager,https://wuzzuf.net/jobs/p/g/ww67UnngU4EA-Customer-Experience-Manager-FinancialDocs-Dubai-United-Arab-Emirates,Full Time,FinancialDocs -,"Dubai, United Arab Emirates "
Flying Qualities and Aircraft Modeling/Simulation Engineer (6-DOF model),https://wuzzuf.net/jobs/p/g/UpNFR11bCZVU-Flying-Qualities-and-Aircraft-ModelingSimulation-Engineer-6-DOF-model-ARENGY-Dubai-United-Arab-Emirates,Full Time,ARENGY -,"Dubai, United Arab Emirates "
Senior Connectivity Engineer,https://wuzzuf.net/jobs/p/g/ADCsXiHKpvDK-Senior-Connectivity-Engineer-Global-Payments-Inc-Dubai-United-Arab-Emirates,Full Time,Global Payments Inc. -,"Dubai, United Arab Emirates "
Non-Destructive Testing Engineer,https://wuzzuf.net/jobs/p/g/Jj7Dslkhjc6A-Non-Destructive-Testing-Engineer-aramco-Riyadh-Saudi-Arabia,Full Time,aramco -,"Riyadh, Saudi Arabia "
Senior Accounts Payable & General Ledger Accountant,https://wuzzuf.net/jobs/p/g/6n2ACrKsk0te-Senior-Accounts-Payable-General-Ledger-Accountant-Rashideen-Egypt-for-Trade-Company-Cairo-Egypt,Full Time,Rashideen Egypt for Trade Company -,"Cairo, Egypt "
Enterprise Architect,https://wuzzuf.net/jobs/p/g/eXKGbQqXs3XH-Enterprise-Architect-GE-Digital-Riyadh-Saudi-Arabia,Full Time,GE Digital -,"Riyadh, Saudi Arabia "
Business Analyst - Automotive,https://wuzzuf.net/jobs/p/g/AwlP9SMmMyWU-Business-Analyst---Automotive-Atribs-Metscon-Dubai-United-Arab-Emirates,Full Time,Atribs Metscon -,"Dubai, United Arab Emirates "
Enterprise Delivery Lead,https://wuzzuf.net/jobs/p/g/Kzcn0MUknany-Enterprise-Delivery-Lead-Denodo-Riyadh-Saudi-Arabia,Part Time,Denodo -,"Riyadh, Saudi Arabia "
Project Coordinator,https://wuzzuf.net/jobs/p/g/8sWI4Ih2RDUG-Project-Coordinator-Ponds-Hal-Knowledge-Doha-Qatar,Part Time,Ponds Hal Knowledge -,"Doha, Qatar "
Technical Support Specialist,https://wuzzuf.net/jobs/p/g/BWKmD9wRJwDf-Technical-Support-Specialist-Meniga-Riyadh-Saudi-Arabia,Full Time,Meniga -,"Riyadh, Saudi Arabia "
Sr. Application Engineer,https://wuzzuf.net/jobs/p/g/1NsTJcI63DGO-Sr-Application-Engineer-Nalco-Water-An-Ecolab-Company-Riyadh-Saudi-Arabia,Full Time,"Nalco Water, An Ecolab Company -","Riyadh, Saudi Arabia "
Senior Project Engineer,https://wuzzuf.net/jobs/p/g/vui5DBKWmnH3-Senior-Project-Engineer-Jones-Lang-LaSalle-IP-Inc-Riyadh-Saudi-Arabia,Full Time,"Jones Lang LaSalle IP, Inc -","Riyadh, Saudi Arabia "
Administrator,https://wuzzuf.net/jobs/p/g/jA6bbDBpZ1up-Administrator-Adsfare-Dubai-United-Arab-Emirates,Full Time,Adsfare -,"Dubai, United Arab Emirates "
Systems Engineer,https://wuzzuf.net/jobs/p/g/sDQU7sZK5oaf-Systems-Engineer-Brunel-Kuwait-City-Kuwait,Full Time,Brunel -,"Kuwait City, Kuwait "
Python Developer,https://wuzzuf.net/jobs/p/g/F1TWdAQu5tmV-Python-Developer-A3malouna-com-Dubai-United-Arab-Emirates,Full Time,A3malouna.com -,"Dubai, United Arab Emirates "
Senior Quality Assurance Analyst,https://wuzzuf.net/jobs/p/g/2ezVQeDIlytF-Senior-Quality-Assurance-Analyst-Tangent-Cairo-Egypt,Full Time,Tangent -,"Cairo, Egypt "
Backend Software Engineer,https://wuzzuf.net/jobs/p/g/s5Q8QSNoRCIL-Backend-Software-Engineer-Siemens-Digital-Industries-Software-Cairo-Egypt,Full Time,Siemens Digital Industries Software -,"Cairo, Egypt "
DevOps Engineer,https://wuzzuf.net/jobs/p/g/1GJm4ONtpZe8-DevOps-Engineer-Valeo-Cairo-Egypt,Full Time,Valeo -,"Cairo, Egypt "
OpenShift Administrator (IT Cloud Infrastructure Department),https://wuzzuf.net/jobs/p/g/TO3ara9kO1A8-OpenShift-Administrator-IT-Cloud-Infrastructure-Department-Expleo-Group-Dubai-United-Arab-Emirates,Full Time,Expleo Group -,"Dubai, United Arab Emirates "
Capabilities & Insights Analyst,https://wuzzuf.net/jobs/p/g/yRuKt92DT0cB-Capabilities-Insights-Analyst-McKinsey-Company-Cairo-Egypt,Full Time,McKinsey & Company -,"Cairo, Egypt "
Operations team leader,https://wuzzuf.net/jobs/p/g/NrumF7hBoEs7-Operations-team-leader-iSchool-Limited-Cairo-Egypt,Full Time,iSchool Limited -,"Cairo, Egypt "
"General Manager, United Arab Emirates",https://wuzzuf.net/jobs/p/g/OUC9hccuBBOa-General-Manager-United-Arab-Emirates-Joby-Aviation-Dubai-United-Arab-Emirates,Full Time,Joby Aviation -,"Dubai, United Arab Emirates "
Senior Operations Quality Engineer,https://wuzzuf.net/jobs/p/g/j1DIXuXrjVH4-Senior-Operations-Quality-Engineer-Shift-EV-Cairo-Egypt,Full Time,Shift EV -,"Cairo, Egypt "
Senior Sales Manager,https://wuzzuf.net/jobs/p/g/mJHtTGeYlAb0-Senior-Sales-Manager-GE-Hitachi-Nuclear-Energy-Riyadh-Saudi-Arabia,Full Time,GE Hitachi Nuclear Energy -,"Riyadh, Saudi Arabia "
Product Engineer,https://wuzzuf.net/jobs/p/g/xlb9bxF2ET4a-Product-Engineer-SMART-Technology-Solutions-Cairo-Egypt,Full Time,SMART Technology Solutions -,"Cairo, Egypt "
Cloud DevOps Engineer,https://wuzzuf.net/jobs/p/g/XaHcolzCH0bq-Cloud-DevOps-Engineer-SMART-Technology-Solutions-Cairo-Egypt,Full Time,SMART Technology Solutions -,"Cairo, Egypt "
Chief Technology Officer,https://wuzzuf.net/jobs/p/g/FydxjRQGrvdb-Chief-Technology-Officer-SupportFinity™-Cairo-Egypt,Full Time,SupportFinity™ -,"Cairo, Egypt "
User Experience Designer,https://wuzzuf.net/jobs/p/g/v7fVTTY9woUr-User-Experience-Designer-Gulf-Business-Machines-PND-Riyadh-Saudi-Arabia,Full Time,Gulf Business Machines PND -,"Riyadh, Saudi Arabia "
Product & Handover Specialist | Al Futtaim Automotive | Electric Mobility | Riyadh,https://wuzzuf.net/jobs/p/g/H0QyV8ThH3QS-Product-Handover-Specialist-Al-Futtaim-Automotive-Electric-Mobility-Riyadh-Al-Futtaim-Automotive---الفطيم-للسيارات-Riyadh-Saudi-Arabia,Full Time,Al-Futtaim Automotive - الفطيم للسيارات -,"Riyadh, Saudi Arabia "
CRM Analyst,https://wuzzuf.net/jobs/p/g/ltrMRdznb6B9-CRM-Analyst-Acquisit-Dubai-United-Arab-Emirates,Full Time,Acquisit -,"Dubai, United Arab Emirates "
ASC- Process Engineer - SRU / SWS,https://wuzzuf.net/jobs/p/g/5pokEXQhPSlz-ASC--Process-Engineer---SRU-SWS-WhiteCrow-Research-Riyadh-Saudi-Arabia,Full Time,WhiteCrow Research -,"Riyadh, Saudi Arabia "
Back Office IP Security Engineer,https://wuzzuf.net/jobs/p/g/IGky1TPO0HFH-Back-Office-IP-Security-Engineer-Ericsson-Cairo-Egypt,Full Time,Ericsson -,"Cairo, Egypt "
Grid Automation (GA) HR Leader - MENAT,https://wuzzuf.net/jobs/p/g/mO33wywgmE74-Grid-Automation-GA-HR-Leader---MENAT-GE-Renewable-Energy-Riyadh-Saudi-Arabia,Full Time,GE Renewable Energy -,"Riyadh, Saudi Arabia "
Senior Digital Architect,https://wuzzuf.net/jobs/p/g/BW766Hyqxuau-Senior-Digital-Architect-Core42-Dubai-United-Arab-Emirates,Full Time,Core42 -,"Dubai, United Arab Emirates "
Field Service Engineer (Western Region),https://wuzzuf.net/jobs/p/g/HEawZcBZuVNv-Field-Service-Engineer-Western-Region-Danaher-Jeddah-Saudi-Arabia,Full Time,Danaher -,"Jeddah, Saudi Arabia "
SAP Business Process Management Analyst,https://wuzzuf.net/jobs/p/g/5WZKjw4sTtIt-SAP-Business-Process-Management-Analyst-North-Oil-Company-Qatar-Doha-Qatar,Full Time,North Oil Company Qatar -,"Doha, Qatar "
CRM Functional Consultant,https://wuzzuf.net/jobs/p/g/OfNc2ygV7ORY-CRM-Functional-Consultant-Deloitte-Digital-Dubai-United-Arab-Emirates,Full Time,Deloitte Digital -,"Dubai, United Arab Emirates "
Product Analyst - Riyadh,https://wuzzuf.net/jobs/p/g/m8fkhvcOMP1f-Product-Analyst---Riyadh-HungerStation-هنقرستيشن-Riyadh-Saudi-Arabia,Freelance / Project,HungerStation | هنقرستيشن -,"Riyadh, Saudi Arabia "
Tech Lead,https://wuzzuf.net/jobs/p/g/KYfuqDkzLz4D-Tech-Lead-Virtusa-Dubai-United-Arab-Emirates,Full Time,Virtusa -,"Dubai, United Arab Emirates "
Quality Engineer (Knorr Factory),https://wuzzuf.net/jobs/p/g/HKOTJze8TlNW-Quality-Engineer-Knorr-Factory-Unilever-Cairo-Egypt,Full Time,Unilever -,"Cairo, Egypt "
Guest Experience Manager,https://wuzzuf.net/jobs/p/g/Fl0OAuLu5K4L-Guest-Experience-Manager-Stella-Stays-Cairo-Egypt,Full Time,Stella Stays -,"Cairo, Egypt "
Machine Learning Engineer,https://wuzzuf.net/jobs/p/g/Si0VE4SrBnsm-Machine-Learning-Engineer-Siemens-Digital-Industries-Software-Cairo-Egypt,Full Time,Siemens Digital Industries Software -,"Cairo, Egypt "
Quality Assurance Shop Floor Section Head,https://wuzzuf.net/jobs/p/g/2dJnmm9HGy7w-Quality-Assurance-Shop-Floor-Section-Head-Sanofi-Cairo-Egypt,Full Time,Sanofi -,"Cairo, Egypt "
Product Manager,https://wuzzuf.net/jobs/p/g/dunfhHdm5Kiw-Product-Manager-CARMA-Cairo-Egypt,Full Time,CARMA -,"Cairo, Egypt "
Senior Service Advisor,https://wuzzuf.net/jobs/p/g/o57hTAZBTLF0-Senior-Service-Advisor-Al-Mansour-Automotive-Cairo-Egypt,Full Time,Al-Mansour Automotive -,"Cairo, Egypt "
Online Administrative Support - Work From Home Remote,https://wuzzuf.net/jobs/p/g/HnyNNdxmsxgI-Online-Administrative-Support---Work-From-Home-Remote-Alison-Phillips-Riyadh-Saudi-Arabia,Full Time,Alison Phillips -,"Riyadh, Saudi Arabia "
Field Engineering for Surveys,https://wuzzuf.net/jobs/p/g/pTNPnzeSoihO-Field-Engineering-for-Surveys-Global-Projects-Services-AG-Dubai-United-Arab-Emirates,Full Time,Global Projects Services AG -,"Dubai, United Arab Emirates "
ICT Intern,https://wuzzuf.net/jobs/p/g/ZirP8vK1ykoo-ICT-Intern-World-Food-Program---Other-locations-Dubai-United-Arab-Emirates,Full Time,World Food Program - Other locations -,"Dubai, United Arab Emirates "
Projects & Tender Sourcing Specialist,https://wuzzuf.net/jobs/p/g/2zrsLmqlaI8D-Projects-Tender-Sourcing-Specialist-GE-Vernova-Cairo-Egypt,Full Time,GE Vernova -,"Cairo, Egypt "
Center Manager (Ismalia),https://wuzzuf.net/jobs/p/g/1M3eIAwGtwS7-Center-Manager-Ismalia-Grifols-Egypt-for-Plasma-Derivatives-GEPD-Cairo-Egypt,Full Time,Grifols Egypt for Plasma Derivatives (GEPD) -,"Cairo, Egypt "
"Center Manager (Cairo, Giza)",https://wuzzuf.net/jobs/p/g/WfrSKySASMsG-Center-Manager-Cairo-Giza-Grifols-Egypt-for-Plasma-Derivatives-GEPD-Cairo-Egypt,Full Time,Grifols Egypt for Plasma Derivatives (GEPD) -,"Cairo, Egypt "
Business Analyst,https://wuzzuf.net/jobs/p/g/7Y4xkZYFBjwW-Business-Analyst-BitOasis-Dubai-United-Arab-Emirates,Full Time,BitOasis -,"Dubai, United Arab Emirates "
Senior Electrical Engineer,https://wuzzuf.net/jobs/p/g/5BxYBlPET34B-Senior-Electrical-Engineer-Enerflex-Ltd-Dubai-United-Arab-Emirates,Full Time,Enerflex Ltd. -,"Dubai, United Arab Emirates "
QA Automation Engineer,https://wuzzuf.net/jobs/p/g/FQTJ77fd3eEr-QA-Automation-Engineer-Gulf-Business-Machines-PND-Riyadh-Saudi-Arabia,Full Time,Gulf Business Machines PND -,"Riyadh, Saudi Arabia "
Full Stack PHP (Laravel) Developer Cairo,https://wuzzuf.net/jobs/p/g/BfH9wcDI6Wda-Full-Stack-PHP-Laravel-Developer-Cairo-A3malouna-com-Cairo-Egypt,Full Time,A3malouna.com -,"Cairo, Egypt "
Technical Project Manager,https://wuzzuf.net/jobs/p/g/LmsR8D2UAQZM-Technical-Project-Manager-Oivan-Riyadh-Saudi-Arabia,Full Time,Oivan -,"Riyadh, Saudi Arabia "
Deloitte Consulting | Fresh Graduates | Emiratis,https://wuzzuf.net/jobs/p/g/tnA9sV89i8pe-Deloitte-Consulting-Fresh-Graduates-Emiratis-Deloitte-Dubai-United-Arab-Emirates,Full Time,Deloitte -,"Dubai, United Arab Emirates "
Computer Programmer,https://wuzzuf.net/jobs/p/g/gRAycQ5gIHPZ-Computer-Programmer-Nestle-Riyadh-Saudi-Arabia,Full Time,Nestle -,"Riyadh, Saudi Arabia "
Administrative Support Roles (Remote Work-From-Home),https://wuzzuf.net/jobs/p/g/iupwssiS15La-Administrative-Support-Roles-Remote-Work-From-Home-City-Swap-Network-Inc-Riyadh-Saudi-Arabia,Full Time,"City Swap Network, Inc. -","Riyadh, Saudi Arabia "
Planning Executive,https://wuzzuf.net/jobs/p/g/riBFUBsMZkRq-Planning-Executive-Miral-Experiences-Dubai-United-Arab-Emirates,Full Time,Miral Experiences -,"Dubai, United Arab Emirates "
.NET Kentico CMS Developer,https://wuzzuf.net/jobs/p/g/1tMyQ2R9unyN-NET-Kentico-CMS-Developer-Cloudberry-Solutions-Cairo-Egypt,Freelance / Project,Cloudberry Solutions -,"Cairo, Egypt "
Cloud Backend Developer,https://wuzzuf.net/jobs/p/g/e9GCfKCTp0xL-Cloud-Backend-Developer-Ericsson-Cairo-Egypt,Full Time,Ericsson -,"Cairo, Egypt "
Senior Insights Manager,https://wuzzuf.net/jobs/p/g/VDR8b62ljAsA-Senior-Insights-Manager-CARMA-Cairo-Egypt,Full Time,CARMA -,"Cairo, Egypt "
Fleet Management Support Service (FMSS) Intern,https://wuzzuf.net/jobs/p/g/wbtnmxL1iciG-Fleet-Management-Support-Service-FMSS-Intern-World-Food-Program---Other-locations-Dubai-United-Arab-Emirates,Full Time,World Food Program - Other locations -,"Dubai, United Arab Emirates "
Oracle PL/SQL,https://wuzzuf.net/jobs/p/g/vwo4DNzvnhnc-Oracle-PLSQL-Virtusa-Doha-Qatar,Full Time,Virtusa -,"Doha, Qatar "
Process Engineer,https://wuzzuf.net/jobs/p/g/vuvpHYGmUB2L-Process-Engineer-SABIC-Riyadh-Saudi-Arabia,Full Time,SABIC -,"Riyadh, Saudi Arabia "
IT Helpdesk Specialist,https://wuzzuf.net/jobs/p/g/nMo7kNAjQWTo-IT-Helpdesk-Specialist-Creative-Technology-Dubai-United-Arab-Emirates,Full Time,Creative Technology -,"Dubai, United Arab Emirates "
Customer Success Manager,https://wuzzuf.net/jobs/p/g/F3vrOScetr7o-Customer-Success-Manager-Lean-Technologies-Riyadh-Saudi-Arabia,Full Time,Lean Technologies -,"Riyadh, Saudi Arabia "
Assembly Production Supervisor,https://wuzzuf.net/jobs/p/g/UHKoqqiw0GCL-Assembly-Production-Supervisor-Yazaki-Egypt-Cairo-Egypt,Full Time,Yazaki Egypt -,"Cairo, Egypt "
Programme Coordinator (P-4),https://wuzzuf.net/jobs/p/g/ZObwKPjyMJPy-Programme-Coordinator-P-4-United-Nations-Cairo-Egypt,Full Time,United Nations -,"Cairo, Egypt "
SAP C4C Technical Consultant,https://wuzzuf.net/jobs/p/g/HDKUXoV39Vrt-SAP-C4C-Technical-Consultant-Cloudberry-Solutions-Cairo-Egypt,Freelance / Project,Cloudberry Solutions -,"Cairo, Egypt "
Control Solutions & Services Materials Leader,https://wuzzuf.net/jobs/p/g/e7x3rAs52dfD-Control-Solutions-Services-Materials-Leader-GE-Vernova-Dubai-United-Arab-Emirates,Full Time,GE Vernova -,"Dubai, United Arab Emirates "
"Senior Consultant, Project Based",https://wuzzuf.net/jobs/p/g/IdHGzwHY85RU-Senior-Consultant-Project-Based-Palladium-Make-It-Possible-Riyadh-Saudi-Arabia,Freelance / Project,Palladium: Make It Possible -,"Riyadh, Saudi Arabia "
FullStack Developer,https://wuzzuf.net/jobs/p/g/OsyldLJ8ElZW-FullStack-Developer-Gulf-Business-Machines-PND-Riyadh-Saudi-Arabia,Full Time,Gulf Business Machines PND -,"Riyadh, Saudi Arabia "
Sr Project Manager,https://wuzzuf.net/jobs/p/g/iyBMQPw2zTDJ-Sr-Project-Manager-GE-Digital-Doha-Qatar,Full Time,GE Digital -,"Doha, Qatar "
Quality Manager,https://wuzzuf.net/jobs/p/g/uePpVLXiFp2L-Quality-Manager-Koch-Industries-Riyadh-Saudi-Arabia,Full Time,Koch Industries -,"Riyadh, Saudi Arabia "
IP Network Design Engineer,https://wuzzuf.net/jobs/p/g/LSO74tYFMP92-IP-Network-Design-Engineer-VOIS-Cairo-Egypt,Full Time,_VOIS -,"Cairo, Egypt "
Sales Engineer Riyadh,https://wuzzuf.net/jobs/p/g/T0HXEKGFc2fb-Sales-Engineer-Riyadh-Denodo-Riyadh-Saudi-Arabia,Full Time,Denodo -,"Riyadh, Saudi Arabia "
Technical Writer,https://wuzzuf.net/jobs/p/g/4wslG3hZaIun-Technical-Writer-Mace-Riyadh-Saudi-Arabia,Full Time,Mace -,"Riyadh, Saudi Arabia "
Sales Account Manager Graduate,https://wuzzuf.net/jobs/p/g/Ie83VcrYW57P-Sales-Account-Manager-Graduate-InterSystems-Riyadh-Saudi-Arabia,Full Time,InterSystems -,"Riyadh, Saudi Arabia "
Full Stack Engineer,https://wuzzuf.net/jobs/p/g/GHeUqB1h4E0I-Full-Stack-Engineer-M2-Dubai-United-Arab-Emirates,Full Time,M2 -,"Dubai, United Arab Emirates "
Technician - Landing Gear Machinist,https://wuzzuf.net/jobs/p/g/2lQXDKH2mEvF-Technician---Landing-Gear-Machinist-Collins-Aerospace-Dubai-United-Arab-Emirates,Full Time,Collins Aerospace -,"Dubai, United Arab Emirates "
Associate Software Engineer,https://wuzzuf.net/jobs/p/g/y8HJjyfSv94D-Associate-Software-Engineer-Siemens-Digital-Industries-Software-Cairo-Egypt,Full Time,Siemens Digital Industries Software -,"Cairo, Egypt "
QC Analyst,https://wuzzuf.net/jobs/p/g/CRpi58U7lzO8-QC-Analyst-Jamjoom-Pharma-Cairo-Egypt,Full Time,Jamjoom Pharma -,"Cairo, Egypt "
Infrastructure and Cloud Program Director - Azure,https://wuzzuf.net/jobs/p/g/0QdgLKGLGK9j-Infrastructure-and-Cloud-Program-Director---Azure-Michael-Page-Dubai-United-Arab-Emirates,Full Time,Michael Page -,"Dubai, United Arab Emirates "
Oracle Consulting – Oracle Cloud EPM Consultant,https://wuzzuf.net/jobs/p/g/Fl5Fdjd54p2i-Oracle-Consulting-–-Oracle-Cloud-EPM-Consultant-Oracle-Cairo-Egypt,Freelance / Project,Oracle -,"Cairo, Egypt "
Programme Associate,https://wuzzuf.net/jobs/p/g/IliwzD64s56b-Programme-Associate-UNHCR-the-UN-Refugee-Agency-Cairo-Egypt,Full Time,"UNHCR, the UN Refugee Agency -","Cairo, Egypt "
