Title,Link,Job Type,Campany,Location
RECEPTIONIST,https://wuzzuf.net/jobs/p/g/R0scZFybfQr2-RECEPTIONIST-DP-World-Dubai-United-Arab-Emirates,Full Time,DP World -,"Dubai, United Arab Emirates "
Solution Architect - Cybersecurity,https://wuzzuf.net/jobs/p/g/Oj3nvSGqi48l-Solution-Architect---Cybersecurity-Tech-First-Gulf-Dubai-United-Arab-Emirates,Full Time,Tech First Gulf -,"Dubai, United Arab Emirates "
Architecte d’intérieur,https://wuzzuf.net/jobs/p/g/032jZre8mMRR-Architecte-d’intérieur-ArchiBat-HR-Dubai-United-Arab-Emirates,Full Time,ArchiBat HR -,"Dubai, United Arab Emirates "
Principal Engineer (Propulsion),https://wuzzuf.net/jobs/p/g/8dcFwsptHPIw-Principal-Engineer-Propulsion-EDGE-Dubai-United-Arab-Emirates,Full Time,EDGE -,"Dubai, United Arab Emirates "
Arabic Speech Rating Evaluator,https://wuzzuf.net/jobs/p/g/4KoIaIfQ2BXZ-Arabic-Speech-Rating-Evaluator-Likha-Careers-Riyadh-Saudi-Arabia,Freelance / Project,Likha Careers -,"Riyadh, Saudi Arabia "
Python Developer,https://wuzzuf.net/jobs/p/g/F1TWdAQu5tmV-Python-Developer-A3malouna-com-Dubai-United-Arab-Emirates,Full Time,A3malouna.com -,"Dubai, United Arab Emirates "
Service Delivery Manager,https://wuzzuf.net/jobs/p/g/gdvBGlPNbDI7-Service-Delivery-Manager-IDEMIA-Dubai-United-Arab-Emirates,Full Time,IDEMIA -,"Dubai, United Arab Emirates "
Digital Transformation Manager,https://wuzzuf.net/jobs/p/g/OBGvzr3BWLvD-Digital-Transformation-Manager-NicheHR-Global-Riyadh-Saudi-Arabia,Full Time,NicheHR Global -,"Riyadh, Saudi Arabia "
Entry-Level Network Engineer (CCNA/CCNP + Firewall),https://wuzzuf.net/jobs/p/g/Ut1DkeuLwQju-Entry-Level-Network-Engineer-CCNACCNP-Firewall-Network-Consultancy-Services-Doha-Qatar,Full Time,Network Consultancy Services -,"Doha, Qatar "
Document Controller | Al Futtaim Real Estate | Al Futtaim Engineering & Technologies,https://wuzzuf.net/jobs/p/g/M0R8ns9LRs5C-Document-Controller-Al-Futtaim-Real-Estate-Al-Futtaim-Engineering-Technologies-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Senior Data Scientist,https://wuzzuf.net/jobs/p/g/NuqjjurmxEVr-Senior-Data-Scientist-KPMG-Lower-Gulf-Dubai-United-Arab-Emirates,Full Time,KPMG Lower Gulf -,"Dubai, United Arab Emirates "
Fleet Sales Executive | Citroen | Abu Dhabi,https://wuzzuf.net/jobs/p/g/B0w1IHQoc3VN-Fleet-Sales-Executive-Citroen-Abu-Dhabi-Al-Rostamani-Trading-Company-Dubai-United-Arab-Emirates,Full Time,Al Rostamani Trading Company -,"Dubai, United Arab Emirates "
Principal Engineer (Aerodynamics),https://wuzzuf.net/jobs/p/g/svHJf4n3BTUn-Principal-Engineer-Aerodynamics-EDGE-Dubai-United-Arab-Emirates,Full Time,EDGE -,"Dubai, United Arab Emirates "
Premier Helpdesk Analyst - English & Arabic,https://wuzzuf.net/jobs/p/g/qEurIJrQzxQR-Premier-Helpdesk-Analyst---English-Arabic-Travelport-Cairo-Egypt,Full Time,Travelport -,"Cairo, Egypt "
Civil/Structural Engineer (Saudi National),https://wuzzuf.net/jobs/p/g/rREPflzLkfRm-CivilStructural-Engineer-Saudi-National-AtkinsRéalis-Makkah-Saudi-Arabia,Full Time,AtkinsRéalis -,"Makkah, Saudi Arabia "
R2R Manager,https://wuzzuf.net/jobs/p/g/nKdivB3VomqC-R2R-Manager-MaxAB-Cairo-Egypt,Full Time,MaxAB -,"Cairo, Egypt "
Head Full Stride Cloud,https://wuzzuf.net/jobs/p/g/W63BPDBguPoN-Head-Full-Stride-Cloud-Wipro-Dubai-United-Arab-Emirates,Full Time,Wipro -,"Dubai, United Arab Emirates "
Senior Service Sales Engineer,https://wuzzuf.net/jobs/p/g/rcvJVnLzbhLK-Senior-Service-Sales-Engineer-Carrier-Riyadh-Saudi-Arabia,Full Time,Carrier -,"Riyadh, Saudi Arabia "
Senior Technical Recruiter,https://wuzzuf.net/jobs/p/g/Qj7ORjl8RlV8-Senior-Technical-Recruiter-geidea-Cairo-Egypt,Full Time,geidea -,"Cairo, Egypt "
Specialist Draughtsman (Mechanical),https://wuzzuf.net/jobs/p/g/33KrWDXBpxfM-Specialist-Draughtsman-Mechanical-EDGE-Dubai-United-Arab-Emirates,Full Time,EDGE -,"Dubai, United Arab Emirates "
Senior Innovation Consultant,https://wuzzuf.net/jobs/p/g/eVNEQ8V1GELP-Senior-Innovation-Consultant-Devoteam-Riyadh-Saudi-Arabia,Full Time,Devoteam -,"Riyadh, Saudi Arabia "
Construction Manager - Electrical | Al Futtaim Real Estate | Al Futtaim Engineering & Technologies,https://wuzzuf.net/jobs/p/g/Cw0AyqgK5NwX-Construction-Manager---Electrical-Al-Futtaim-Real-Estate-Al-Futtaim-Engineering-Technologies-Al-Futtaim-Health-Riyadh-Saudi-Arabia,Full Time,Al-Futtaim Health -,"Riyadh, Saudi Arabia "
Azure Solution Architect -Azure Data Analytics,https://wuzzuf.net/jobs/p/g/m2ypV4F3o0yw-Azure-Solution-Architect--Azure-Data-Analytics-SoftwareOne-Dubai-United-Arab-Emirates,Full Time,SoftwareOne -,"Dubai, United Arab Emirates "
Security Supervisor,https://wuzzuf.net/jobs/p/g/vRv1lh4zlVYZ-Security-Supervisor-Swissôtel-Al-Maqam-Makkah-Dubai-United-Arab-Emirates,Full Time,Swissôtel Al Maqam Makkah -,"Dubai, United Arab Emirates "
UI UX Designer,https://wuzzuf.net/jobs/p/g/KJkIb40nl0jB-UI-UX-Designer-Pentavalue-Cairo-Egypt,Full Time,Pentavalue -,"Cairo, Egypt "
SQL Database Administrator,https://wuzzuf.net/jobs/p/g/S7RMkyMvmJkF-SQL-Database-Administrator-Inboxbiz-Riyadh-Saudi-Arabia,Full Time,Inboxbiz -,"Riyadh, Saudi Arabia "
Data Engineer,https://wuzzuf.net/jobs/p/g/2lFEVBTUgcWU-Data-Engineer-Denodo-Riyadh-Saudi-Arabia,Full Time,Denodo -,"Riyadh, Saudi Arabia "
"Software Engineer ""Backend Engineer"" Cairo, EG",https://wuzzuf.net/jobs/p/g/NlWGhYtPgtXZ-Software-Engineer-Backend-Engineer-Cairo-EG-Incorta-Inc-Cairo-Egypt,Full Time,Incorta Inc -,"Cairo, Egypt "
Senior Software Engineer - Yii2 PHP,https://wuzzuf.net/jobs/p/g/UgEai28s9cxS-Senior-Software-Engineer---Yii2-PHP-TalPods-Cairo-Egypt,Full Time,TalPods -,"Cairo, Egypt "
"Software Engineer ""Backend Engineer""",https://wuzzuf.net/jobs/p/g/lmf8eRI7dDdx-Software-Engineer-Backend-Engineer-Incorta-Cairo-Egypt,Full Time,Incorta -,"Cairo, Egypt "
Security Delivery Practitioner,https://wuzzuf.net/jobs/p/g/LUglwlizAAry-Security-Delivery-Practitioner-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
Green Keeper,https://wuzzuf.net/jobs/p/g/3cP82RV9hCpS-Green-Keeper-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Patient Costing/ Financial Analyst/Consultant,https://wuzzuf.net/jobs/p/g/EFZ9bsaR6ZM6-Patient-Costing-Financial-AnalystConsultant-IQVIA-Inc-Cairo-Egypt,Full Time,IQVIA Inc -,"Cairo, Egypt "
Senior Engineer (Mechanical),https://wuzzuf.net/jobs/p/g/neoSESpVj7bu-Senior-Engineer-Mechanical-EDGE-Dubai-United-Arab-Emirates,Full Time,EDGE -,"Dubai, United Arab Emirates "
Cloud & Network Security implementation engineer,https://wuzzuf.net/jobs/p/g/Kp1pulv24yPn-Cloud-Network-Security-implementation-engineer-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
Senior Project Engineer,https://wuzzuf.net/jobs/p/g/GfwhtMl5GUVi-Senior-Project-Engineer-Ayesa---UK-and-Ireland-Dubai-United-Arab-Emirates,Full Time,Ayesa - UK and Ireland -,"Dubai, United Arab Emirates "
Copywriter,https://wuzzuf.net/jobs/p/g/geOKogfH4lA4-Copywriter-The-Fridge-Dubai-United-Arab-Emirates,Full Time,The Fridge -,"Dubai, United Arab Emirates "
Senior Store Keeper,https://wuzzuf.net/jobs/p/g/nNVuT1WMlxd7-Senior-Store-Keeper-Carrier-Corp-Riyadh-Saudi-Arabia,Full Time,Carrier Corp -,"Riyadh, Saudi Arabia "
Cybersecurity Defense Sr. Lead,https://wuzzuf.net/jobs/p/g/UHekVSlOc8gx-Cybersecurity-Defense-Sr-Lead-geidea-Dubai-United-Arab-Emirates,Full Time,geidea -,"Dubai, United Arab Emirates "
"Presales Consultant, Cisco - Bases in Kuwait",https://wuzzuf.net/jobs/p/g/NKQzgOOyRCU5-Presales-Consultant-Cisco---Bases-in-Kuwait-Ingram-Micro-Dubai-United-Arab-Emirates,Full Time,Ingram Micro -,"Dubai, United Arab Emirates "
Network Engineer - CCIE | Al Futtaim Engineering & Technologies | Al Futtaim Real Estate,https://wuzzuf.net/jobs/p/g/ErHdtScHQ1Uc-Network-Engineer---CCIE-Al-Futtaim-Engineering-Technologies-Al-Futtaim-Real-Estate-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Freelance / Project,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Electrical Site Engineer | Al Futtaim Real Estate | Al Futtaim Engineering & Technologies,https://wuzzuf.net/jobs/p/g/eOLzWKdIOti6-Electrical-Site-Engineer-Al-Futtaim-Real-Estate-Al-Futtaim-Engineering-Technologies-Al-Futtaim-Health-Riyadh-Saudi-Arabia,Full Time,Al-Futtaim Health -,"Riyadh, Saudi Arabia "
Microsoft M365 Engineer,https://wuzzuf.net/jobs/p/g/72Yvkeu90xwA-Microsoft-M365-Engineer-Informa-Dubai-United-Arab-Emirates,Full Time,Informa -,"Dubai, United Arab Emirates "
Financial Planning Analyst,https://wuzzuf.net/jobs/p/g/vE5iS3T3mK4T-Financial-Planning-Analyst-MaxAB-Cairo-Egypt,Full Time,MaxAB -,"Cairo, Egypt "
Junior DevOps Engineer,https://wuzzuf.net/jobs/p/g/JmEswjB9gbjp-Junior-DevOps-Engineer-MaxAB-Cairo-Egypt,Full Time,MaxAB -,"Cairo, Egypt "
Lead DevOps Engineer - UAE Onsite Opportunity,https://wuzzuf.net/jobs/p/g/FVhRdByevUNQ-Lead-DevOps-Engineer---UAE-Onsite-Opportunity-Lab49-Dubai-United-Arab-Emirates,Full Time,Lab49 -,"Dubai, United Arab Emirates "
Engineer II (Systems Engineering),https://wuzzuf.net/jobs/p/g/6LyoChS5CnKf-Engineer-II-Systems-Engineering-EDGE-Dubai-United-Arab-Emirates,Freelance / Project,EDGE -,"Dubai, United Arab Emirates "
Team Lead:  Content & Research,https://wuzzuf.net/jobs/p/g/ccygxBVIIkR1-Team-Lead-Content-Research-Capstone-Hill-Search-Doha-Qatar,Full Time,Capstone Hill Search -,"Doha, Qatar "
Principal Engineer (Mechanical),https://wuzzuf.net/jobs/p/g/jPCGk3WD4rfS-Principal-Engineer-Mechanical-EDGE-Dubai-United-Arab-Emirates,Full Time,EDGE -,"Dubai, United Arab Emirates "
Senior Engineer (Systems Engineering),https://wuzzuf.net/jobs/p/g/83Za7MngiXjb-Senior-Engineer-Systems-Engineering-EDGE-Dubai-United-Arab-Emirates,Freelance / Project,EDGE -,"Dubai, United Arab Emirates "
Customer Solutions Specialist,https://wuzzuf.net/jobs/p/g/z0Dpb8NZ6KH5-Customer-Solutions-Specialist-Bosch-Middle-East-Dubai-United-Arab-Emirates,Full Time,Bosch Middle East -,"Dubai, United Arab Emirates "
Principal Engineer (Systems Engineering),https://wuzzuf.net/jobs/p/g/bex8o40QUxlW-Principal-Engineer-Systems-Engineering-EDGE-Dubai-United-Arab-Emirates,Freelance / Project,EDGE -,"Dubai, United Arab Emirates "
"QNB2714-Senior Broker High Net-Worth Individuals ""HNI""",https://wuzzuf.net/jobs/p/g/ltJHpik4sgez-QNB2714-Senior-Broker-High-Net-Worth-Individuals-HNI-QNB-Group-Doha-Qatar,Full Time,QNB Group -,"Doha, Qatar "
Sales Manager Government and Telcos,https://wuzzuf.net/jobs/p/g/MgopEP484srM-Sales-Manager-Government-and-Telcos-INTERSEC-Group-Dubai-United-Arab-Emirates,Full Time,INTERSEC Group -,"Dubai, United Arab Emirates "
"Senior Software Engineer Cairo, EG",https://wuzzuf.net/jobs/p/g/fx7P5ynI3oLy-Senior-Software-Engineer-Cairo-EG-Incorta-Inc-Cairo-Egypt,Full Time,Incorta Inc -,"Cairo, Egypt "
BIM Manager - MEP | Al Futtaim Real Estate | Al Futtaim Engineering & Technologies,https://wuzzuf.net/jobs/p/g/Hfna3SmQHjmQ-BIM-Manager---MEP-Al-Futtaim-Real-Estate-Al-Futtaim-Engineering-Technologies-Al-Futtaim-Health-Riyadh-Saudi-Arabia,Full Time,Al-Futtaim Health -,"Riyadh, Saudi Arabia "
Program Manager (LM),https://wuzzuf.net/jobs/p/g/50pofYHPIjrt-Program-Manager-LM-EDGE-Dubai-United-Arab-Emirates,Full Time,EDGE -,"Dubai, United Arab Emirates "
IT Systems Specialist - Automotive,https://wuzzuf.net/jobs/p/g/E2wrzqPbzlau-IT-Systems-Specialist---Automotive-Restore-Talent-Dubai-United-Arab-Emirates,Full Time,Restore Talent -,"Dubai, United Arab Emirates "
Senior Software Engineer,https://wuzzuf.net/jobs/p/g/e8myNzhmzhKR-Senior-Software-Engineer-Incorta-Cairo-Egypt,Full Time,Incorta -,"Cairo, Egypt "
Senior Project Manager,https://wuzzuf.net/jobs/p/g/3doYo0gQGcYw-Senior-Project-Manager-Ayesa---UK-and-Ireland-Riyadh-Saudi-Arabia,Full Time,Ayesa - UK and Ireland -,"Riyadh, Saudi Arabia "
Sales Engineer Riyadh,https://wuzzuf.net/jobs/p/g/T0HXEKGFc2fb-Sales-Engineer-Riyadh-Denodo-Riyadh-Saudi-Arabia,Full Time,Denodo -,"Riyadh, Saudi Arabia "
Assistant Compliance Manager - AML,https://wuzzuf.net/jobs/p/g/O8JT7wjAv4Ip-Assistant-Compliance-Manager---AML-Emirates-Islamic-Dubai-United-Arab-Emirates,Full Time,Emirates Islamic -,"Dubai, United Arab Emirates "
Full Stack Engineer,https://wuzzuf.net/jobs/p/g/trKI21H8kqZT-Full-Stack-Engineer-BoomBit-Dubai-United-Arab-Emirates,Full Time,BoomBit -,"Dubai, United Arab Emirates "
Assistant Compliance Manager - CIU,https://wuzzuf.net/jobs/p/g/9HS5kR2W1pps-Assistant-Compliance-Manager---CIU-Emirates-Islamic-Bank-Dubai-United-Arab-Emirates,Full Time,Emirates Islamic Bank -,"Dubai, United Arab Emirates "
Assistant Compliance Manager - CIU,https://wuzzuf.net/jobs/p/g/PYkiPonSxMxB-Assistant-Compliance-Manager---CIU-Emirates-Islamic-Dubai-United-Arab-Emirates,Full Time,Emirates Islamic -,"Dubai, United Arab Emirates "
Research Assistant/Associate – Telecommunications Engineering,https://wuzzuf.net/jobs/p/g/dtvHOMdc4okF-Research-AssistantAssociate-–-Telecommunications-Engineering-University-of-Doha-for-Science-Technology-Doha-Qatar,Freelance / Project,University of Doha for Science & Technology -,"Doha, Qatar "
Water Aerate Technician,https://wuzzuf.net/jobs/p/g/yDJkk9lj4z3B-Water-Aerate-Technician-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Customer Success Engineer,https://wuzzuf.net/jobs/p/g/cucPWaREqnAf-Customer-Success-Engineer-Synopsys-Inc-Riyadh-Saudi-Arabia,Full Time,Synopsys Inc -,"Riyadh, Saudi Arabia "
"Frontend Engineer Cairo, EG",https://wuzzuf.net/jobs/p/g/IjP0hteR47XV-Frontend-Engineer-Cairo-EG-Incorta-Inc-Cairo-Egypt,Full Time,Incorta Inc -,"Cairo, Egypt "
Technology Manager,https://wuzzuf.net/jobs/p/g/NFFTUMlalbOl-Technology-Manager-Revolut-Dubai-United-Arab-Emirates,Full Time,Revolut -,"Dubai, United Arab Emirates "
Art Director,https://wuzzuf.net/jobs/p/g/l4vyhwDCuwIg-Art-Director-topEngineer-Dubai-United-Arab-Emirates,Full Time,topEngineer -,"Dubai, United Arab Emirates "
Social Media Data Analyst,https://wuzzuf.net/jobs/p/g/gA7dFgDhCQkx-Social-Media-Data-Analyst-MediaMonks-Cairo-Egypt,Full Time,MediaMonks -,"Cairo, Egypt "
Manager - Financial Planning & Analysis - Aldar Education,https://wuzzuf.net/jobs/p/g/UVAP6YHZGcst-Manager---Financial-Planning-Analysis---Aldar-Education-Aldar-Education-Dubai-United-Arab-Emirates,Full Time,Aldar Education -,"Dubai, United Arab Emirates "
BIM Mechanical Engineer,https://wuzzuf.net/jobs/p/g/rJqxZjvedaKD-BIM-Mechanical-Engineer-AtkinsRéalis-Riyadh-Saudi-Arabia,Full Time,AtkinsRéalis -,"Riyadh, Saudi Arabia "
Procurement Advisor - META,https://wuzzuf.net/jobs/p/g/HqwvAugPUKqk-Procurement-Advisor---META-bp-Cairo-Egypt,Full Time,bp -,"Cairo, Egypt "
Physical Shipbroker (Dubai),https://wuzzuf.net/jobs/p/g/191Sul4IcdNQ-Physical-Shipbroker-Dubai-Freight-Investor-Services-Dubai-United-Arab-Emirates,Full Time,Freight Investor Services -,"Dubai, United Arab Emirates "
"JR LEGAL COUNSEL, EPC",https://wuzzuf.net/jobs/p/g/QndQBRC3Fd42-JR-LEGAL-COUNSEL-EPC-Alfanar-Projects-Riyadh-Saudi-Arabia,Full Time,Alfanar Projects -,"Riyadh, Saudi Arabia "
Sales Executive-ICT Services | Al Futtaim Technologies | Digital Transformation,https://wuzzuf.net/jobs/p/g/Ga7Zlf3sQ668-Sales-Executive-ICT-Services-Al-Futtaim-Technologies-Digital-Transformation-Al-Futtaim-Health-Riyadh-Saudi-Arabia,Full Time,Al-Futtaim Health -,"Riyadh, Saudi Arabia "
Customer Support Representative | Al Futtaim Automotive | FAMCO - Parts,https://wuzzuf.net/jobs/p/g/zJWCLzmGcFpC-Customer-Support-Representative-Al-Futtaim-Automotive-FAMCO---Parts-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Lead Writer at Sand Technologies,https://wuzzuf.net/jobs/p/g/NiHtEr1dVGwX-Lead-Writer-at-Sand-Technologies-Remotework-Dubai-United-Arab-Emirates,Full Time,Remotework -,"Dubai, United Arab Emirates "
Food & Beverage Captain - All Day Dining,https://wuzzuf.net/jobs/p/g/NKjzppnndaLh-Food-Beverage-Captain---All-Day-Dining-Swissôtel-Al-Maqam-Makkah-Dubai-United-Arab-Emirates,Full Time,Swissôtel Al Maqam Makkah -,"Dubai, United Arab Emirates "
Commodity Markets Consultant,https://wuzzuf.net/jobs/p/g/lSQT6mN6SYlb-Commodity-Markets-Consultant-Kpler-group-Dubai-United-Arab-Emirates,Full Time,Kpler group -,"Dubai, United Arab Emirates "
Tech Lead,https://wuzzuf.net/jobs/p/g/KYfuqDkzLz4D-Tech-Lead-Virtusa-Dubai-United-Arab-Emirates,Full Time,Virtusa -,"Dubai, United Arab Emirates "
Architectural Design Manager,https://wuzzuf.net/jobs/p/g/tLCVc2fzRuGo-Architectural-Design-Manager-Guardian-Industries-Cairo-Egypt,Full Time,Guardian Industries -,"Cairo, Egypt "
Assistant Compliance Manager - AML,https://wuzzuf.net/jobs/p/g/gs2hnDDWxCV0-Assistant-Compliance-Manager---AML-Emirates-Islamic-Bank-Dubai-United-Arab-Emirates,Full Time,Emirates Islamic Bank -,"Dubai, United Arab Emirates "
"IDB3289 - Manager, Relationship Management - Private Sector",https://wuzzuf.net/jobs/p/g/5NDQtW4FEsHB-IDB3289---Manager-Relationship-Management---Private-Sector-Islamic-Development-Bank-IsDB-Makkah-Saudi-Arabia,Full Time,Islamic Development Bank (IsDB) -,"Makkah, Saudi Arabia "
Pre Sales Engineer - Genesys | Al Futtaim Real Estate | Al Futtaim Engineering & Technologies,https://wuzzuf.net/jobs/p/g/bmlv0olc01dU-Pre-Sales-Engineer---Genesys-Al-Futtaim-Real-Estate-Al-Futtaim-Engineering-Technologies-Al-Futtaim-Health-Riyadh-Saudi-Arabia,Full Time,Al-Futtaim Health -,"Riyadh, Saudi Arabia "
Facilities Coordinator | Al Futtaim Engineering & Technologies | Al Futtaim Real Estate,https://wuzzuf.net/jobs/p/g/oaShaa7ZGguf-Facilities-Coordinator-Al-Futtaim-Engineering-Technologies-Al-Futtaim-Real-Estate-Al-Futtaim-Health-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Health -,"Dubai, United Arab Emirates "
Financial Controller | Al Futtaim Automotive | FAMCO KSA,https://wuzzuf.net/jobs/p/g/HJ4WycY1kGxq-Financial-Controller-Al-Futtaim-Automotive-FAMCO-KSA-Al-Futtaim-Health-Makkah-Saudi-Arabia,Full Time,Al-Futtaim Health -,"Makkah, Saudi Arabia "
Compliance Manager (FinCrime & Regulatory),https://wuzzuf.net/jobs/p/g/KAcn6QXfLRBx-Compliance-Manager-FinCrime-Regulatory-Revolut-Dubai-United-Arab-Emirates,Full Time,Revolut -,"Dubai, United Arab Emirates "
Communication & Projects Lead-Saudi Arabia,https://wuzzuf.net/jobs/p/g/WxVAhLMQcTTE-Communication-Projects-Lead-Saudi-Arabia-Merck-Group-Riyadh-Saudi-Arabia,Full Time,Merck Group -,"Riyadh, Saudi Arabia "
Art Director,https://wuzzuf.net/jobs/p/g/iqdayq6zS2ZI-Art-Director-GroupM-MENA-Dubai-United-Arab-Emirates,Full Time,GroupM MENA -,"Dubai, United Arab Emirates "
Legal Researcher,https://wuzzuf.net/jobs/p/g/KWv4IgT9iKNr-Legal-Researcher-Abu-Dhabi-Accountability-Authority-Dubai-United-Arab-Emirates,Full Time,Abu Dhabi Accountability Authority -,"Dubai, United Arab Emirates "
Projects & Tender Sourcing Specialist,https://wuzzuf.net/jobs/p/g/2zrsLmqlaI8D-Projects-Tender-Sourcing-Specialist-GE-Vernova-Cairo-Egypt,Full Time,GE Vernova -,"Cairo, Egypt "
Graduate Engineering Trainee (GET),https://wuzzuf.net/jobs/p/g/8tb69wMgMuqu-Graduate-Engineering-Trainee-GET-malomatia-Doha-Qatar,Full Time,malomatia -,"Doha, Qatar "
THV Field Clinical Specialist,https://wuzzuf.net/jobs/p/g/1ybxH3it4XCi-THV-Field-Clinical-Specialist-Edwards-Lifesciences-Dubai-United-Arab-Emirates,Full Time,Edwards Lifesciences -,"Dubai, United Arab Emirates "
Senior Transport Planner,https://wuzzuf.net/jobs/p/g/tyjXLxm9yH6X-Senior-Transport-Planner-AtkinsRéalis-Dubai-United-Arab-Emirates,Full Time,AtkinsRéalis -,"Dubai, United Arab Emirates "
Performance Marketing Lead,https://wuzzuf.net/jobs/p/g/zej6QZOckINC-Performance-Marketing-Lead-Edelman-DXI-Dubai-United-Arab-Emirates,Full Time,Edelman DXI -,"Dubai, United Arab Emirates "
"Modern PCI Clinical Sales Representative - Central Area, Saudi Arabia",https://wuzzuf.net/jobs/p/g/d81Azh2DBIeL-Modern-PCI-Clinical-Sales-Representative---Central-Area-Saudi-Arabia-Boston-Scientific-Riyadh-Saudi-Arabia,Full Time,Boston Scientific -,"Riyadh, Saudi Arabia "
Technical Support Engineer,https://wuzzuf.net/jobs/p/g/jOaRrtKcFwTC-Technical-Support-Engineer-Carrier-Dubai-United-Arab-Emirates,Full Time,Carrier -,"Dubai, United Arab Emirates "
"Software Development in Test Cairo, EG",https://wuzzuf.net/jobs/p/g/ER72Z5w3mzD3-Software-Development-in-Test-Cairo-EG-Incorta-Inc-Cairo-Egypt,Full Time,Incorta Inc -,"Cairo, Egypt "
Area Sales Manager- Consumer,https://wuzzuf.net/jobs/p/g/N0raUndliX4X-Area-Sales-Manager--Consumer-Bridgestone-EMEA-Dubai-United-Arab-Emirates,Full Time,Bridgestone EMEA -,"Dubai, United Arab Emirates "
Software Development in Test,https://wuzzuf.net/jobs/p/g/pxx5balrq7EG-Software-Development-in-Test-Incorta-Cairo-Egypt,Full Time,Incorta -,"Cairo, Egypt "
"Senior Manager, Global Sustainability - Carbon and Hydrogen",https://wuzzuf.net/jobs/p/g/girVtAaOEz08-Senior-Manager-Global-Sustainability---Carbon-and-Hydrogen-American-Bureau-of-Shipping-ABS-Dubai-United-Arab-Emirates,Full Time,American Bureau of Shipping (ABS) -,"Dubai, United Arab Emirates "
Admin Executive | Al Futtaim Engineering | Administration,https://wuzzuf.net/jobs/p/g/GO8blQHO0SdP-Admin-Executive-Al-Futtaim-Engineering-Administration-Al-Futtaim-Health-Riyadh-Saudi-Arabia,Full Time,Al-Futtaim Health -,"Riyadh, Saudi Arabia "
2024 AWS Graduate Sales Program - UAE National - Testing V2 Feed,https://wuzzuf.net/jobs/p/g/YPKeACGAfoR2-2024-AWS-Graduate-Sales-Program---UAE-National---Testing-V2-Feed-Amazon-Web-Services-AWS-Dubai-United-Arab-Emirates,Full Time,Amazon Web Services (AWS) -,"Dubai, United Arab Emirates "
Account Cloud Engineer,https://wuzzuf.net/jobs/p/g/FYRk4oasj8qW-Account-Cloud-Engineer-Oracle-Cairo-Egypt,Full Time,Oracle -,"Cairo, Egypt "
"Security Director Assistance Mashreq, Iran, East & Southern Africa, EECA",https://wuzzuf.net/jobs/p/g/ruOw6hsViezO-Security-Director-Assistance-Mashreq-Iran-East-Southern-Africa-EECA-International-SOS-Dubai-United-Arab-Emirates,Full Time,International SOS -,"Dubai, United Arab Emirates "
Customer Support Representative | Al Futtaim Automotive | FAMCO - Parts,https://wuzzuf.net/jobs/p/g/bs0m0sRYjeOZ-Customer-Support-Representative-Al-Futtaim-Automotive-FAMCO---Parts-Al-Futtaim-Automotive---الفطيم-للسيارات-Dubai-United-Arab-Emirates,Full Time,Al-Futtaim Automotive - الفطيم للسيارات -,"Dubai, United Arab Emirates "
Technical Support Engineer,https://wuzzuf.net/jobs/p/g/T5EIsBzB5o7B-Technical-Support-Engineer-Carrier-Corp-Riyadh-Saudi-Arabia,Full Time,Carrier Corp -,"Riyadh, Saudi Arabia "
Solution Architect,https://wuzzuf.net/jobs/p/g/gVbrTkmlhm4Y-Solution-Architect-Presight-Dubai-United-Arab-Emirates,Full Time,Presight -,"Dubai, United Arab Emirates "
Helpdesk Executive,https://wuzzuf.net/jobs/p/g/wGZauGH2pS9M-Helpdesk-Executive-Presight-Dubai-United-Arab-Emirates,Full Time,Presight -,"Dubai, United Arab Emirates "
"Solution Consultant, Doha",https://wuzzuf.net/jobs/p/g/GpMkzJRdbSEO-Solution-Consultant-Doha-Denodo-Riyadh-Saudi-Arabia,Full Time,Denodo -,"Riyadh, Saudi Arabia "
"Communications Director, Sports & Entertainment",https://wuzzuf.net/jobs/p/g/T9K9gyR7xYUf-Communications-Director-Sports-Entertainment-Hill-Knowlton-Riyadh-Saudi-Arabia,Full Time,Hill & Knowlton -,"Riyadh, Saudi Arabia "
2024 AWS Graduate Sales Program - UAE National,https://wuzzuf.net/jobs/p/g/Z4QDNsFVNxoz-2024-AWS-Graduate-Sales-Program---UAE-National-Amazon-Web-Services-AWS-Dubai-United-Arab-Emirates,Full Time,Amazon Web Services (AWS) -,"Dubai, United Arab Emirates "
